0,1,2,3,4,5,6,7,8,9,target,Category
-0.4931780192229904,-0.8801178839031124,,-0.5803609161351735,,,,-0.9871226519087581,-0.9940212943891195,-0.8199977496040604,0.0,C
-1.0343959687661226,1.2332144249571466,-0.601817804217629,0.020624177896320095,0.32236544389717914,0.6860730015258016,-0.22743464973762764,,-0.805765538603776,-0.9287868078715555,0.0,D
0.5818362888301191,1.1745733567745056,1.1399008565512458,-0.12022716363339936,-0.8172385120322038,-1.2702337443530878,-0.7967280838327613,1.828844580747612,0.1672203680251611,1.8006274086397747,1.0,C
0.9548713368202,,-0.4997678812715382,1.6036011752509691,0.014107991392526465,,-0.5446758807482922,1.229989025866623,-0.985845390424259,0.8144847820136942,1.0,B
-0.802370948826037,,0.7549468305386853,-1.8213814101922177,-1.273453527646965,1.8329463542158833,1.6482179326841753,-1.0907673237503268,1.4969662486738873,,0.0,C
-2.116448123391284,-0.26632126451055843,0.014223388759908924,1.3195347575800764,-0.333814597815121,1.066475873277892,0.49589823424171164,-2.4812523438968976,1.4487106869603672,-2.715193538243846,0.0,D
1.3253220387704425,,0.4293562652788342,1.2373631601612005,0.4799893601438971,-2.0104821666404438,0.10733982580125533,1.7866035659329262,-0.9520542254461959,1.4401110884719495,1.0,D
-1.264420325656266,-0.9202076404068253,0.4841507390407839,-0.892197805041133,-0.1136555819101265,,2.433839200135817,,-0.3990597133496284,2.6509282054101346,1.0,C
0.7743660721882352,-0.2920784170357043,-0.23989736614979393,1.4602551013359268,0.29591608841088896,-0.28084273462540094,-0.8584327686093776,-0.7496119673133839,0.1230706934726202,-1.0701941205928107,0.0,B
,,0.1387611487652358,0.3185671382156753,1.3561794471094475,-0.45242856820242455,0.5619496717730127,0.3709123194330779,-0.0640557084605267,0.2844579315101786,0.0,C
1.3459252295739856,-1.4640538953241993,-2.0487730282009857,0.5313517623852493,0.695119957363086,-0.567545691330323,-1.7444623238304802,,,0.22675049260765087,,B
0.18752903650922115,-0.45470543088874726,0.5089210749146413,-2.5802897728147784,-0.42802162703923413,2.2731042910701316,0.739132894817132,-1.103157347022642,-0.7365390001549788,-0.4616573852632903,0.0,A
-0.032006829692393664,-0.6698463400108681,0.3441048542934191,-1.298298545477142,1.108088275900065,0.7524720773928744,0.1735234611032009,-0.020477720407360955,,0.285778400009671,1.0,C
0.2651274680069277,-0.9683676140081777,0.76741441868627,-0.2951746424083257,0.171461870929014,-0.9546149005268305,0.8974943176464016,1.5333910482426276,0.3222299083618612,1.555487782179755,,A
-1.8991773997174914,-1.1055135268698597,-1.1336293447544203,1.9732535747285804,,0.9739606105936743,2.153644960849761,-2.8622107543512683,-0.5299596370752735,-3.2382660502259095,,D
-0.06896690407798997,-0.1595127839391072,-0.1399911030585492,1.8283900673359432,-1.4229689281779463,-0.5396585183683452,-0.42671068740996654,-0.681705377983796,-1.0235628643333872,-1.0910461778771556,1.0,C
-0.2620184127326109,,1.076415974491617,2.064414237730298,0.21154414146210848,-1.4957518060233148,-0.6432242178270249,0.4414325867332788,-0.2648654367174046,-0.058178684849338684,,C
1.087087927810867,-0.04299084259931329,-0.4319779149625751,-0.8273690264714431,0.42145507479076905,1.1444997392444816,-0.3844439088393165,-0.9216062835729474,-1.3735322674289625,-0.6983596817077187,0.0,B
-0.6905002544265669,,-0.12764818427120292,0.8121902401480986,0.1814740687179522,-0.348280102628777,0.4763690238134677,-0.15449668541923145,1.1828304781064525,-0.3409140439620298,0.0,A
0.45960772241105385,,-0.16719078327819534,-0.9910365702033589,-0.2822209449997672,1.287088596017282,-0.09224635453445315,-0.9894016354796217,-0.8103050968678477,-0.7255320535816652,0.0,D
1.6899478206831717,-0.8737656696795841,,-1.3119017583250923,-0.01049233004912349,-1.3730499387765258,-0.24236097517421928,2.8942036959656816,,,1.0,B
-1.3357426782595478,1.2906692613727535,,0.7696901240349368,0.9222738515027039,0.24909135163990095,0.4668396665752676,-0.9377066535862719,-0.25482668153699084,-1.0899148748576462,0.0,A
1.5014331208269658,0.0921946549155257,-1.066494821018337,-2.119969151345294,0.2753565097132547,,-0.9783863532282572,-0.9804520300338647,-0.461899306443523,-0.4511049990656512,0.0,D
-1.5485816454827417,0.46251539231450556,-0.6289942873862802,-1.7429794089282182,-0.45244545402089714,1.8165322167368643,-1.6226497992592088,,-0.7927371912918519,-0.6839905588130173,0.0,B
-0.07923656238153096,0.6769838792785893,0.9392248076756934,-1.3144957791844267,2.6933451703589943,1.5037917034267698,0.7946572426573218,,,-0.693038094511797,0.0,C
-0.4364099208651185,-0.9938609466521167,-0.31833249908582184,,0.20638915969567406,0.564117324832019,-0.376288032801663,-0.9829126058239639,0.23152571995563465,-1.016884196023728,0.0,B
-0.09860459336758845,-0.7685439958657511,-1.283586377009154,-1.1743696712542275,-0.4499955371203268,1.4168710845844,-1.0305030122826646,-1.0244367127927076,-1.6100317057787512,-0.7163272516066116,0.0,B
1.3714488375267007,1.2793666279122204,2.0122848038423036,0.05416046426262067,0.6564462206817104,-1.9483081582130726,0.15803834259508395,2.6199595886612608,-0.13906335892012797,2.5262422744784208,1.0,A
-1.186010541929626,-0.9547707938385773,0.2184930130432186,-0.85320188244496,0.5863071857829534,-0.26518297993533974,-0.8384385800696799,1.0245078076360015,-1.5459711430814984,1.1936924198138588,1.0,C
0.8452981574624127,-2.469766519306856,-0.5138121697812847,1.0819822783321777,-0.6233210274181592,-1.565111203109652,-0.14133760577107177,1.2986823188255356,0.94028630677914,1.0038457760566328,1.0,D
-0.693475707507765,0.15057536803856544,-0.6939053574279196,-0.46394555695112183,,-1.1429770065516236,-0.7891578948006612,1.921738394293786,0.9492044688490001,1.971562726722958,1.0,C
-0.005448062468233563,-0.8373590180678986,-1.2644301286785624,-1.394010845335075,0.24895739558461766,1.55060615871597,2.318849639497649,-1.0366928974053928,-0.07292889497595832,-0.6765004941030509,0.0,B
0.34348812756166414,-0.005873855838925681,1.2686652033708707,0.5333606078384656,-0.5501938714307719,0.38138124699614584,-0.726920014319189,-0.9350361502296614,0.6289017050645398,-1.0316942423762079,0.0,C
0.3224845231803165,0.6332279379218967,-0.7890203530273112,-4.034266096816067,-1.7031011174456316,,1.1340141309676874,-1.2567460290589691,-0.10506251946011325,-0.2682292535839254,0.0,A
0.10213500548683094,0.09255385062839892,0.35464485591538863,,0.08702472003329186,0.8417862288319615,-0.6619002845291789,-1.958109701742397,1.5724804737745839,,0.0,B
0.7104662704950453,-0.9551315842754282,0.8351123660906614,0.9325277499578039,-0.9665260923066616,-1.0994430655237417,-0.055746866556083956,0.77842927305307,1.1728679136711369,,1.0,B
-0.512093478158755,0.879670506272383,,-3.3642929983007472,1.4317643097925121,2.7538860392305957,-1.3994507232620363,-1.1515755454024772,-1.1130938611018182,-0.32402260646599956,0.0,D
-1.1011183292924203,,,-0.8708692258904663,-0.11307211367045533,1.2041495659848254,-1.042388887922004,-0.9693451942553918,-1.076874490261736,-0.7343831849485063,0.0,C
1.5468231347134784,1.2809106309793974,0.8867459758333333,,-0.03301771177956949,-0.04799187948745809,-0.6592258911433578,-0.22542150944257677,1.0745964609744776,-0.30671567562583585,0.0,A
0.9629829466175165,-0.2851958099623213,-0.5849408514200279,-0.11959522235963771,-0.5094599543754555,0.0031362797677374184,-0.4387727257010792,0.08853488525438968,0.5155504707349278,0.11395184945538499,1.0,C
-2.34730481820214,-1.2568385497287144,-0.8473191204568813,-0.25174551671986356,-1.9075458529560183,-1.9197859037659786,0.34321083740847363,2.8184084964652296,-0.04107810221616757,2.790569437576691,1.0,B
0.16839991128553566,0.12741883602882564,1.3970891541249832,-1.807001615555735,-1.3403162450789456,1.7486649233913192,0.4718233265844149,-0.9867731124475855,-0.9100959941728772,-0.5309042061718897,0.0,D
0.8240650382771005,,2.1607120778749622,-1.2511212891356829,1.5847776909503006,1.4792917929795348,0.16781736427004604,-1.0501544809167132,,-0.72318267721102,0.0,C
-0.055114367335341835,,-0.6823123323859642,,-0.022922243989582283,-0.2578958673581991,0.19247541727638454,-0.020687736931761402,,-0.1331985986438097,0.0,A
-0.0037035641877664165,0.7359254783816629,0.6591319020323289,-0.5793460685940834,-0.09028248057105702,-0.2358089994599706,-0.8187614465852627,0.7718293631694009,-1.649271285234403,0.8843563440962456,1.0,B
-0.961986442500148,1.529785775906302,-0.6138897446895901,-0.5573919793967604,0.9782098460333573,0.970647043722806,0.07917864255565192,-0.8936035417440303,0.41461895345307515,-0.7347757285521265,0.0,C
-1.4036494179099543,0.07010398867674082,-0.7813056497506948,-1.6700381582571313,-0.924460488301426,0.7703687773379125,-1.6516855901273142,0.24358367145582704,-1.3954289283637846,0.6291877745116863,1.0,A
-0.3276214038636455,1.1624439541074452,-0.8366109159704936,-0.2038214941538521,-0.480004951188768,0.797558825641259,0.5185435132745415,-0.9315236951402227,1.0667907714796747,-0.8547555152871599,0.0,B
-0.8837223668677691,0.7120838461973591,-0.9719812275456687,-1.3354568183843423,-0.20102328743184525,1.4890643077440302,,-0.9980524417613448,0.5385763998381762,-0.6528379803356013,0.0,A
-0.0037139192607878262,1.8161673819365391,1.2264052311983342,-1.7525177785521313,,0.8357013229013541,-0.8188180856334735,0.21833303514002378,-0.6387592598722749,0.6241334328873127,,B
-2.195216477568514,1.158044881200255,1.171512607877166,1.863367351011278,1.2045274052606822,-2.0475621539742703,0.7558168759482217,1.3514131627253057,0.9084386963131061,0.8710066846982042,1.0,C
0.8478589778351442,-0.6225105100635943,0.9541920672822765,-0.9610370527466152,-1.1028341338483583,-0.08381608990709441,0.28346386610213553,0.8603970932676004,-2.402021423400187,1.0600381318043115,1.0,D
-2.1508229800934147,1.2445000500256003,0.2677149337665807,-0.723349693828377,1.3063185901636682,-0.5966745674287586,-0.9370315796787417,1.3766477129354666,2.384142658007525,1.5043821345925057,1.0,C
,-0.6794764132457184,0.8684893839473655,-0.8083791516912212,-0.35432216510014286,1.2573287856553916,,-1.0905042156063558,-0.18845788141647524,-0.8665082285319183,0.0,A
-1.3128880290804292,0.9183655077859906,1.4006384158828995,,0.9702038489974281,,0.3568342174197994,-0.5248851198689328,0.42320408400036325,-0.6918510714608381,0.0,B
-1.765558413483654,-0.6529072124366029,-0.07974428836286218,-0.41387949643084065,1.8441204814994427,-0.19695967477117798,0.7365607849235744,0.5903275070876053,-0.38835537987197744,0.6695123448183207,,A
-0.36739012774142216,,0.8320760546233525,-0.25612541507457376,-1.021165235691255,-1.1871657716538344,0.9737780704375467,1.8208210057084324,-0.26448229136919127,,1.0,A
-0.736664443388832,-0.866240749307918,1.57275712543682,0.1438795374322981,1.2715909779343881,-1.5641281036528638,0.001353092069242866,,-1.3567969181258142,,1.0,D
1.2095565183058579,1.017234608843344,0.3077561792370169,-1.513940009194271,-1.2502107836810314,1.0380326152613668,0.5242180347094293,,0.8463044486773669,0.12062532100471245,1.0,B
